Taxa de fecundidade;;;;
Sigla;Código;Município;1991;2000
MG;3148707;Pedra Azul;3,678;3,171
MG;3148756;Pedra Bonita;3,624;3,329
MG;3148806;Pedra do Anta;2,811;2,423
MG;3148905;Pedra do Indaiá;2,85;2,26
MG;3149002;Pedra Dourada;3,601;2,685
MG;3149101;Pedralva;3,077;2,901
MG;3149150;Pedras de Maria da Cruz;6;4,353
MG;3149200;Pedrinópolis;2,198;2,12
MG;3149309;Pedro Leopoldo;2,413;2,053
MG;3149408;Pedro Teixeira;3,17;2,107
MG;3149507;Pequeri;2,645;2,207
MG;3149606;Pequi;2,439;2,36
MG;3149705;Perdigão;2,545;2,16
MG;3149804;Perdizes;2,771;2,579
MG;3149903;Perdões;2,4;1,732
MG;3149952;Periquito;3,173;2,82
MG;3150000;Pescador;3,505;3,012
MG;3150109;Piau;2,609;2,114
MG;3150158;Piedade de Caratinga;3,396;2,977
MG;3150208;Piedade de Ponte Nova;3,443;3,19
MG;3150307;Piedade do Rio Grande;2,931;2,229
MG;3150406;Piedade dos Gerais;2,716;2,449
MG;3150505;Pimenta;2,738;2,26
MG;3150539;Pingo-d'Água;3,927;2,859
MG;3150570;Pintópolis;5,806;4,468
MG;3150604;Piracema;3,52;2,703
MG;3150703;Pirajuba;2,835;2,235
MG;3150802;Piranga;3,253;2,49
MG;3150901;Piranguçu;2,79;2,54
MG;3151008;Piranguinho;3,252;2,534
MG;3151107;Pirapetinga;2,998;2,168
MG;3151206;Pirapora;3,863;2,189
MG;3151305;Piraúba;2,883;2,39
MG;3151404;Pitangui;2,819;2,418
MG;3151503;Piumhi;2,411;2,1
MG;3151602;Planura;2,465;2,318
MG;3151701;Poço Fundo;2,631;2,15
MG;3151800;Poços de Caldas;2,289;1,805
MG;3151909;Pocrane;3,122;2,528
MG;3152006;Pompéu;2,706;2,41
MG;3152105;Ponte Nova;2,838;1,82
MG;3152131;Ponto Chique;4,604;3,413
MG;3152170;Ponto dos Volantes;3,99;3,964
MG;3152204;Porteirinha;5,092;2,977
MG;3152303;Porto Firme;2,785;2,617
MG;3152402;Poté;3,985;3,591
MG;3152501;Pouso Alegre;2,44;2,141
MG;3152600;Pouso Alto;2,652;2,594
MG;3152709;Prados;2,37;2,24
MG;3152808;Prata;2,602;2,567
MG;3152907;Pratápolis;2,29;2,074
MG;3153004;Pratinha;2,435;2,343
MG;3153103;Presidente Bernardes;3,739;2,58
MG;3153202;Presidente Juscelino;3,521;3,17
MG;3153301;Presidente Kubitschek;4,175;2,868
MG;3153400;Presidente Olegário;2,712;2,475
MG;3153509;Alto Jequitibá;3,356;2,805
MG;3153608;Prudente de Morais;2,75;2,362
MG;3153707;Quartel Geral;2,989;2,32
MG;3153806;Queluzito;2,37;2,37
MG;3153905;Raposos;2,84;1,987
MG;3154002;Raul Soares;2,865;2,17
MG;3154101;Recreio;2,147;2,01
MG;3154150;Reduto;4,593;3,05
MG;3154200;Resende Costa;2,247;2,08
MG;3154309;Resplendor;2,703;2,417
MG;3154408;Ressaquinha;2,351;2,138
MG;3154457;Riachinho;4,267;2,65
MG;3154507;Riacho dos Machados;3,968;2,928
MG;3154606;Ribeirão das Neves;3,201;2,707
MG;3154705;Ribeirão Vermelho;2,871;2,32
MG;3154804;Rio Acima;3,096;2,281
MG;3154903;Rio Casca;2,961;2,169
MG;3155009;Rio Doce;2,466;2,488
MG;3155108;Rio do Prado;4,33;2,72
MG;3155207;Rio Espera;3,207;2,645
MG;3155306;Rio Manso;3,158;2,703
MG;3155405;Rio Novo;2,951;2,326
MG;3155504;Rio Paranaíba;2,469;2,22
MG;3155603;Rio Pardo de Minas;5,031;3,701
MG;3155702;Rio Piracicaba;2,943;2,3
MG;3155801;Rio Pomba;2,672;2,191
MG;3155900;Rio Preto;2,621;2,487
MG;3156007;Rio Vermelho;4,751;3,989
MG;3156106;Ritápolis;2,367;2,203
MG;3156205;Rochedo de Minas;3,481;2,507
MG;3156304;Rodeiro;2,601;2,164
MG;3156403;Romaria;2,885;2,51
MG;3156452;Rosário da Limeira;3,494;2,727
MG;3156502;Rubelita;5,172;3,66
MG;3156601;Rubim;3,731;2,55
MG;3156700;Sabará;2,408;2,409
MG;3156809;Sabinópolis;4,491;3,168
MG;3156908;Sacramento;2,51;2,144
MG;3157005;Salinas;3,459;2,439
MG;3157104;Salto da Divisa;4,738;2,575
MG;3157203;Santa Bárbara;3,111;2,472
MG;3157252;Santa Bárbara do Leste;3,73;2,422
MG;3157278;Santa Bárbara do Monte Verde;4,632;2,39
MG;3157302;Santa Bárbara do Tugúrio;3,092;2,463
MG;3157336;Santa Cruz de Minas;2,994;2,619
MG;3157377;Santa Cruz de Salinas;4,961;3,912
MG;3157401;Santa Cruz do Escalvado;3,562;2,509
MG;3157500;Santa Efigênia de Minas;5,369;3,226
MG;3157609;Santa Fé de Minas;5,014;3,736
MG;3157658;Santa Helena de Minas;3,346;3,156
MG;3157708;Santa Juliana;2,82;2,365
MG;3157807;Santa Luzia;3,174;2,52
MG;3157906;Santa Margarida;4,488;2,968
MG;3158003;Santa Maria de Itabira;2,941;2,711
MG;3158102;Santa Maria do Salto;4,656;2,917
MG;3158201;Santa Maria do Suaçuí;4,914;3,846
MG;3158300;Santana da Vargem;2,37;2,38
MG;3158409;Santana de Cataguases;2,375;2,333
MG;3158508;Santana de Pirapama;2,976;2,463
MG;3158607;Santana do Deserto;2,545;2,39
MG;3158706;Santana do Garambéu;2,596;2,126
MG;3158805;Santana do Jacaré;2,79;2,764
MG;3158904;Santana do Manhuaçu;4,761;3,097
MG;3158953;Santana do Paraíso;3,516;2,99
MG;3159001;Santana do Riacho;3,442;2,64
MG;3159100;Santana dos Montes;2,371;2,349
MG;3159209;Santa Rita de Caldas;2,493;2,23
MG;3159308;Santa Rita de Jacutinga;2,954;2,129
MG;3159357;Santa Rita de Minas;3,729;2,518
MG;3159407;Santa Rita de Ibitipoca;3,353;2,608
MG;3159506;Santa Rita do Itueto;2,848;2,553
MG;3159605;Santa Rita do Sapucaí;2,508;2,431
MG;3159704;Santa Rosa da Serra;2,84;2,565
MG;3159803;Santa Vitória;2,23;2,07
MG;3159902;Santo Antônio do Amparo;3,52;3,065
MG;3160009;Santo Antônio do Aventureiro;2,674;2,11
MG;3160108;Santo Antônio do Grama;3,39;2,152
MG;3160207;Santo Antônio do Itambé;5,924;5,062
MG;3160306;Santo Antônio do Jacinto;4,541;2,54
MG;3160405;Santo Antônio do Monte;2,578;2,418
MG;3160454;Santo Antônio do Retiro;6,065;3,857
MG;3160504;Santo Antônio do Rio Abaixo;4,71;3,53
MG;3160603;Santo Hipólito;4,668;2,832
MG;3160702;Santos Dumont;2,65;2,412
MG;3160801;São Bento Abade;3,945;3,667
MG;3160900;São Brás do Suaçuí;2,53;2,472
MG;3160959;São Domingos das Dores;5,234;2,693
MG;3161007;São Domingos do Prata;2,36;2,3
MG;3161056;São Félix de Minas;3,95;2,682
MG;3161106;São Francisco;5,521;4,376
MG;3161205;São Francisco de Paula;3,612;2,7
MG;3161304;São Francisco de Sales;2,543;2,373
MG;3161403;São Francisco do Glória;3,06;2,58
MG;3161502;São Geraldo;2,84;2,532
MG;3161601;São Geraldo da Piedade;3,862;2,95
MG;3161650;São Geraldo do Baixio;4,034;2,787
MG;3161700;São Gonçalo do Abaeté;3,18;2,966
MG;3161809;São Gonçalo do Pará;2,28;2,27
MG;3161908;São Gonçalo do Rio Abaixo;2,611;2,303
MG;3162005;São Gonçalo do Sapucaí;3,153;2,844
MG;3162104;São Gotardo;2,232;2,22
MG;3162203;São João Batista do Glória;2,709;2,331
MG;3162252;São João da Lagoa;4,6;3,713
MG;3162302;São João da Mata;2,928;2,531
MG;3162401;São João da Ponte;4,547;3,56
MG;3162450;São João das Missões;5,388;4,627
MG;3162500;São João del Rei;2,231;2,038
MG;3162559;São João do Manhuaçu;4,22;3,086
MG;3162575;São João do Manteninha;3,154;2,213
MG;3162609;São João do Oriente;3,431;2,511
MG;3162658;São João do Pacuí;4,639;3,776
MG;3162708;São João do Paraíso;4,923;3,855
MG;3162807;São João Evangelista;5,173;3,045
MG;3162906;São João Nepomuceno;2,319;2,259
MG;3162922;São Joaquim de Bicas;3,538;2,629
MG;3162948;São José da Barra;2,477;2,07
MG;3162955;São José da Lapa;2,768;2,479
MG;3163003;São José da Safira;3,512;3,336
MG;3163102;São José da Varginha;2,803;2,301
MG;3163201;São José do Alegre;2,83;2,78
MG;3163300;São José do Divino;4,073;2,905
MG;3163409;São José do Goiabal;2,948;2,389
MG;3163508;São José do Jacuri;3,966;3,537
MG;3163607;São José do Mantimento;3,389;3,358
MG;3163706;São Lourenço;2,45;2,241
MG;3163805;São Miguel do Anta;2,96;2,908
MG;3163904;São Pedro da União;2,625;2,067
MG;3164001;São Pedro dos Ferros;3,504;2,229
MG;3164100;São Pedro do Suaçuí;3,356;3,343
MG;3164209;São Romão;4,347;3,197
MG;3164308;São Roque de Minas;2,164;2,041
MG;3164407;São Sebastião da Bela Vista;3,616;2,511
MG;3164431;São Sebastião da Vargem Alegre;3,175;2,371
MG;3164472;São Sebastião do Anta;4,715;3,219
MG;3164506;São Sebastião do Maranhão;5,807;4,577
MG;3164605;São Sebastião do Oeste;2,264;2,145
MG;3164704;São Sebastião do Paraíso;2,929;2,225
MG;3164803;São Sebastião do Rio Preto;4,121;3,714
MG;3164902;São Sebastião do Rio Verde;2,49;2,17
MG;3165008;São Tiago;2,655;2,515
MG;3165107;São Tomás de Aquino;3,207;2,844
MG;3165206;São Thomé das Letras;3,27;2,733
MG;3165305;São Vicente de Minas;3,22;3,211
MG;3165404;Sapucaí-Mirim;2,96;2,26
MG;3165503;Sardoá;4,415;2,829
MG;3165537;Sarzedo;2,962;2,689
MG;3165552;Setubinha;5,597;4,701
MG;3165560;Sem-Peixe;3,203;2,58
MG;3165578;Senador Amaral;4,164;2,585
MG;3165602;Senador Cortes;3,033;2,11
MG;3165701;Senador Firmino;2,8;2,386
MG;3165800;Senador José Bento;2,28;2,26
MG;3165909;Senador Modestino Gonçalves;5,236;3,791
MG;3166006;Senhora de Oliveira;2,95;2,806
MG;3166105;Senhora do Porto;3,671;3,012
MG;3166204;Senhora dos Remédios;2,707;2,46
MG;3166303;Sericita;4,312;2,389
MG;3166402;Seritinga;2,97;2,82
MG;3166501;Serra Azul de Minas;5,693;4,438
MG;3166600;Serra da Saudade;4,295;2,228
MG;3166709;Serra dos Aimorés;4,023;2,658
MG;3166808;Serra do Salitre;2,652;2,507
MG;3166907;Serrania;2,803;2,73
MG;3166956;Serranópolis de Minas;3,43;2,65
MG;3167004;Serranos;4,879;3,474
MG;3167103;Serro;4,276;3,526
MG;3167202;Sete Lagoas;2,393;1,953
MG;3167301;Silveirânia;3,482;2,39
MG;3167400;Silvianópolis;2,93;2,755
MG;3167509;Simão Pereira;2,778;2,417
MG;3167608;Simonésia;4,278;2,887
MG;3167707;Sobrália;2,721;2,244
MG;3167806;Soledade de Minas;2,607;2,318
MG;3167905;Tabuleiro;2,378;2,252
MG;3168002;Taiobeiras;3,926;3,032
MG;3168051;Taparuba;2,85;2,45
MG;3168101;Tapira;2,521;2,34
MG;3168200;Tapiraí;2,164;2,138
MG;3168309;Taquaraçu de Minas;2,783;2,378
MG;3168408;Tarumirim;3,477;2,3
MG;3168507;Teixeiras;3,02;2,564
MG;3168606;Teófilo Otoni;2,735;2,758
MG;3168705;Timóteo;2,18;1,96
MG;3168804;Tiradentes;2,683;2,542
MG;3168903;Tiros;2,843;2,11
MG;3169000;Tocantins;2,979;2,39
MG;3169059;Tocos do Moji;2,779;2,523
MG;3169109;Toledo;2,548;2,126
MG;3169208;Tombos;2,877;2,38
MG;3169307;Três Corações;3,144;2,86
MG;3169356;Três Marias;2,424;2,331
MG;3169406;Três Pontas;2,374;2,38
MG;3169505;Tumiritinga;3,238;2,947
MG;3169604;Tupaciguara;2,575;2,187
MG;3169703;Turmalina;5,821;2,59
MG;3169802;Turvolândia;2,887;2,6
MG;3169901;Ubá;2,637;2,115
MG;3170008;Ubaí;4,362;3,395
MG;3170057;Ubaporanga;3,948;2,297
MG;3170107;Uberaba;2,027;1,765
MG;3170206;Uberlândia;2,295;1,892
MG;3170305;Umburatiba;4,017;3,522
MG;3170404;Unaí;3,82;2,468
MG;3170438;União de Minas;3,072;2,591
MG;3170479;Uruana de Minas;4,122;2,651
MG;3170503;Urucânia;4,421;2,242
MG;3170529;Urucuia;5,502;4,301
MG;3170578;Vargem Alegre;3,538;2,559
MG;3170602;Vargem Bonita;2,702;2,25
MG;3170651;Vargem Grande do Rio Pardo;4,657;3,139
MG;3170701;Varginha;2,633;2,04
MG;3170750;Varjão de Minas;2,931;2,897
MG;3170800;Várzea da Palma;3,686;2,503
MG;3170909;Varzelândia;4,862;3,695
MG;3171006;Vazante;2,947;2,654
MG;3171030;Verdelândia;5,701;4,765
MG;3171071;Veredinha;4,787;3,157
MG;3171105;Veríssimo;2,84;2,559
MG;3171154;Vermelho Novo;3,417;2,327
MG;3171204;Vespasiano;2,62;2,516
MG;3171303;Viçosa;2,443;2,33
MG;3171402;Vieiras;2,98;2,29
MG;3171501;Mathias Lobato;3,546;3,127
MG;3171600;Virgem da Lapa;4,128;3,177
MG;3171709;Virgínia;3,143;2,539
MG;3171808;Virginópolis;4,015;2,95
MG;3171907;Virgolândia;2,737;2,24
MG;3172004;Visconde do Rio Branco;2,789;2,19
MG;3172103;Volta Grande;2,813;2,422
MG;3172202;Wenceslau Braz;3,01;2,639
MS;5000203;Água Clara;3,992;2,915
MS;5000252;Alcinópolis;3,888;2,918
MS;5000609;Amambaí;3,497;2,799
MS;5000708;Anastácio;3,405;2,825
MS;5000807;Anaurilândia;3,214;2,359
MS;5000856;Angélica;2,805;2,288
MS;5000906;Antônio João;3,79;3,221
MS;5001003;Aparecida do Taboado;2,73;2,635
MS;5001102;Aquidauana;3,28;2,556
MS;5001243;Aral Moreira;3,657;3,359
MS;5001508;Bandeirantes;3,429;2,846
MS;5001904;Bataguassu;3,049;2,469
MS;5002001;Batayporã;3,26;2,245
MS;5002100;Bela Vista;3,261;2,652
MS;5002159;Bodoquena;3,522;3,012
MS;5002209;Bonito;3,049;2,65
MS;5002308;Brasilândia;3,592;2,447
MS;5002407;Caarapó;3,182;2,649
MS;5002605;Camapuã;3,164;2,571
MS;5002704;Campo Grande;2,561;2,09
MS;5002803;Caracol;3,412;3,08
MS;5002902;Cassilândia;2,587;2,23
MS;5002951;Chapadão do Sul;2,673;2,118
MS;5003108;Corguinho;3,397;3,225
MS;5003157;Coronel Sapucaia;3,57;3,097
MS;5003207;Corumbá;4,054;3,318
MS;5003256;Costa Rica;2,793;2,227
MS;5003306;Coxim;3,016;2,56
MS;5003454;Deodápolis;2,59;2,21
MS;5003488;Dois Irmãos do Buriti;3,855;3,471
MS;5003504;Douradina;3,438;2,744
MS;5003702;Dourados;2,764;2,295
MS;5003751;Eldorado;2,807;2,47
MS;5003801;Fátima do Sul;2,545;2,3
MS;5003900;Figueirão;;
MS;5004007;Glória de Dourados;2,208;2,21
MS;5004106;Guia Lopes da Laguna;3,467;2,658
MS;5004304;Iguatemi;3,088;2,627
MS;5004403;Inocência;3,377;3,008
MS;5004502;Itaporã;3,234;2,597
MS;5004601;Itaquiraí;3,519;2,858
MS;5004700;Ivinhema;2,732;2,205
MS;5004809;Japorã;3,332;2,86
MS;5004908;Jaraguari;3,355;3,208
MS;5005004;Jardim;2,82;2,65
MS;5005103;Jateí;2,658;2,318
MS;5005152;Juti;3,369;3,023
MS;5005202;Ladário;4,282;3,709
MS;5005251;Laguna Carapã;3,385;2,887
MS;5005400;Maracaju;3,375;2,865
MS;5005608;Miranda;3,523;3,105
MS;5005681;Mundo Novo;2,284;2,21
MS;5005707;Naviraí;2,903;2,32
MS;5005806;Nioaque;3,716;3,085
MS;5006002;Nova Alvorada do Sul;4,401;3
MS;5006200;Nova Andradina;2,685;2,25
MS;5006259;Novo Horizonte do Sul;3,837;2,665
MS;5006275;Paraíso das Águas;;
MS;5006309;Paranaíba;3,041;2,369
MS;5006358;Paranhos;4,229;3,369
MS;5006408;Pedro Gomes;3,218;2,881
MS;5006606;Ponta Porã;3,606;2,432
MS;5006903;Porto Murtinho;4,468;4,323
MS;5007109;Ribas do Rio Pardo;3,85;2,94
MS;5007208;Rio Brilhante;3,597;2,955
MS;5007307;Rio Negro;3,042;2,525
MS;5007406;Rio Verde de Mato Grosso;3,196;2,558
MS;5007505;Rochedo;3,83;2,876
MS;5007554;Santa Rita do Pardo;4,177;2,632
MS;5007695;São Gabriel do Oeste;2,766;2,264
MS;5007703;Sete Quedas;3,035;2,757
MS;5007802;Selvíria;2,872;2,63
MS;5007901;Sidrolândia;3,661;3,051
MS;5007935;Sonora;3,881;3,027
MS;5007950;Tacuru;3,993;3,397
MS;5007976;Taquarussu;2,829;2,25
MS;5008008;Terenos;3,588;3,116
MS;5008305;Três Lagoas;2,82;2,27
MS;5008404;Vicentina;2,82;2,43
MT;5100102;Acorizal;4,036;3,141
MT;5100201;Água Boa;3,65;3,28
MT;5100250;Alta Floresta;3,779;2,58
MT;5100300;Alto Araguaia;2,775;2,536
MT;5100359;Alto Boa Vista;4,116;3,225
MT;5100409;Alto Garças;2,425;2,273
MT;5100508;Alto Paraguai;3,462;3,125
MT;5100607;Alto Taquari;2,995;2,757
MT;5100805;Apiacás;4,568;3,081
MT;5101001;Araguaiana;3,744;2,919
MT;5101209;Araguainha;2,813;2,62
MT;5101258;Araputanga;3,483;2,738
MT;5101308;Arenápolis;3,5;2,659
MT;5101407;Aripuanã;3,394;3,3
MT;5101605;Barão de Melgaço;4,355;3,073
MT;5101704;Barra do Bugres;3,888;3,127
MT;5101803;Barra do Garças;3,51;2,285
MT;5101852;Bom Jesus do Araguaia;;
MT;5101902;Brasnorte;3,539;3,302
MT;5102504;Cáceres;3,077;2,584
MT;5102603;Campinápolis;4,359;3,082
MT;5102637;Campo Novo do Parecis;2,822;2,67
MT;5102678;Campo Verde;3,348;2,24
MT;5102686;Campos de Júlio;3,857;2,674
MT;5102694;Canabrava do Norte;5,07;4,035
MT;5102702;Canarana;3,288;3,281
MT;5102793;Carlinda;4,67;2,555
MT;5102850;Castanheira;3,503;3,145
MT;5103007;Chapada dos Guimarães;3,83;2,317
MT;5103056;Cláudia;3,542;2,907
MT;5103106;Cocalinho;3,514;2,757
MT;5103205;Colíder;2,95;2,26
MT;5103254;Colniza;;
MT;5103304;Comodoro;3,308;2,507
MT;5103353;Confresa;5,174;3,397
MT;5103361;Conquista D'Oeste;;
MT;5103379;Cotriguaçu;3,54;3,3
MT;5103403;Cuiabá;2,54;2,022
MT;5103437;Curvelândia;;
MT;5103452;Denise;3,584;2,906
MT;5103502;Diamantino;3,06;2,52
MT;5103601;Dom Aquino;2,705;2,405
MT;5103700;Feliz Natal;3,902;3,538
MT;5103809;Figueirópolis D'Oeste;3,286;2,63
MT;5103858;Gaúcha do Norte;5,392;3,293
MT;5103908;General Carneiro;3,736;3,35
MT;5103957;Glória D'Oeste;3,563;2,877
MT;5104104;Guarantã do Norte;3,329;2,766
MT;5104203;Guiratinga;3,06;2,623
MT;5104500;Indiavaí;3,327;2,973
MT;5104526;Ipiranga do Norte;;
MT;5104542;Itanhangá;;
MT;5104559;Itaúba;3,641;3,168
MT;5104609;Itiquira;3,218;2,692
MT;5104807;Jaciara;2,737;2,269
MT;5104906;Jangada;4,603;3,264
MT;5105002;Jauru;3,795;2,583
MT;5105101;Juara;3,841;2,55
MT;5105150;Juína;2,717;2,393
MT;5105176;Juruena;3,54;3,392
MT;5105200;Juscimeira;2,967;2,541
MT;5105234;Lambari D'Oeste;4,286;3,05
MT;5105259;Lucas do Rio Verde;2,918;2,722
MT;5105309;Luciára;5,325;4,214
MT;5105507;Vila Bela da Santíssima Trindade;4,16;3,323
MT;5105580;Marcelândia;3,491;3,474
MT;5105606;Matupá;3,235;3,04
MT;5105622;Mirassol d'Oeste;3,171;2,289
MT;5105903;Nobres;3,891;3,122
MT;5106000;Nortelândia;3,334;2,741
MT;5106109;Nossa Senhora do Livramento;3,179;2,552
MT;5106158;Nova Bandeirantes;3,812;2,932
MT;5106174;Nova Nazaré;;
MT;5106182;Nova Lacerda;3,569;2,698
MT;5106190;Nova Santa Helena;;
MT;5106208;Nova Brasilândia;4,773;2,61
MT;5106216;Nova Canaã do Norte;3,645;2,947
MT;5106224;Nova Mutum;3,448;2,694
MT;5106232;Nova Olímpia;4,079;3,79
MT;5106240;Nova Ubiratã;4,517;3,181
MT;5106257;Nova Xavantina;3,696;3,28
MT;5106265;Novo Mundo;3,17;3,051
MT;5106273;Novo Horizonte do Norte;4,131;2,55
MT;5106281;Novo São Joaquim;4,433;2,769
MT;5106299;Paranaíta;3,884;2,584
MT;5106307;Paranatinga;5,455;3,079
MT;5106315;Novo Santo Antônio;;
MT;5106372;Pedra Preta;2,503;2,41
MT;5106422;Peixoto de Azevedo;4,373;3,883
MT;5106455;Planalto da Serra;5,392;2,865
MT;5106505;Poconé;3,653;2,247
MT;5106653;Pontal do Araguaia;3,06;2,79
MT;5106703;Ponte Branca;2,697;2,58
MT;5106752;Pontes e Lacerda;3,392;2,734
MT;5106778;Porto Alegre do Norte;5,255;3,301
MT;5106802;Porto dos Gaúchos;4,141;2,551
MT;5106828;Porto Esperidião;3,87;3,055
MT;5106851;Porto Estrela;4,406;3,689
MT;5107008;Poxoréo;3,057;2,58
MT;5107040;Primavera do Leste;3,024;2,24
MT;5107065;Querência;4,614;2,901
MT;5107107;São José dos Quatro Marcos;3,238;2,26
MT;5107156;Reserva do Cabaçal;4,512;2,501
MT;5107180;Ribeirão Cascalheira;4,692;3,3
MT;5107198;Ribeirãozinho;3,311;2,69
MT;5107206;Rio Branco;3,905;2,625
MT;5107248;Santa Carmem;4,359;3,245
MT;5107263;Santo Afonso;3,942;3,461
MT;5107297;São José do Povo;2,878;2,293
MT;5107305;São José do Rio Claro;4,002;2,295
MT;5107354;São José do Xingu;3,825;3,094
MT;5107404;São Pedro da Cipa;2,94;2,722
MT;5107578;Rondolândia;;
MT;5107602;Rondonópolis;2,405;2,27
MT;5107701;Rosário Oeste;4,557;3,153
MT;5107743;Santa Cruz do Xingu;;
MT;5107750;Salto do Céu;3,044;2,706
MT;5107768;Santa Rita do Trivelato;;
MT;5107776;Santa Terezinha;5,423;3,411
MT;5107792;Santo Antônio do Leste;;
MT;5107800;Santo Antônio do Leverger;2,901;2,901
MT;5107859;São Félix do Araguaia;5,194;3,3
MT;5107875;Sapezal;2,822;2,336
MT;5107883;Serra Nova Dourada;;
MT;5107909;Sinop;3,409;2,717
MT;5107925;Sorriso;3,29;2,94
MT;5107941;Tabaporã;3,783;2,55
MT;5107958;Tangará da Serra;3,426;2,613
MT;5108006;Tapurah;3,165;2,941
MT;5108055;Terra Nova do Norte;3,07;3,057
MT;5108105;Tesouro;3,215;2,91
MT;5108204;Torixoréu;3,06;2,577
MT;5108303;União do Sul;4,216;3,378
MT;5108352;Vale de São Domingos;;
MT;5108402;Várzea Grande;2,973;2,908
MT;5108501;Vera;3,936;2,956
MT;5108600;Vila Rica;3,939;3,187
MT;5108808;Nova Guarita;3,166;2,844
MT;5108857;Nova Marilândia;2,781;2,66
MT;5108907;Nova Maringá;4,307;3,043
MT;5108956;Nova Monte verde;4,403;2,758
MT;5199919;São Gonçalo;;
PA;1500107;Abaetetuba;5,12;3,147
PA;1500131;Abel Figueiredo;4,335;3,056
PA;1500206;Acará;5,93;4,073
PA;1500305;Afuá;6,015;5,8
PA;1500347;Água Azul do Norte;5,166;3,28
PA;1500404;Alenquer;6,12;4,53
PA;1500503;Almeirim;5,368;4,104
PA;1500602;Altamira;5,037;3,025
PA;1500701;Anajás;6,973;6,817
PA;1500800;Ananindeua;2,802;2,348
PA;1500859;Anapu;6,09;4,488
PA;1500909;Augusto Corrêa;6,18;5,675
PA;1500958;Aurora do Pará;7,206;4,746
PA;1501006;Aveiro;5,531;4,588
PA;1501105;Bagre;8,29;7,283
PA;1501204;Baião;6,801;4,68
PA;1501253;Bannach;4,78;3,251
PA;1501303;Barcarena;4,923;3,249
PA;1501402;Belém;2,336;1,961
PA;1501451;Belterra;4,623;4,336
PA;1501501;Benevides;4,317;2,631
PA;1501576;Bom Jesus do Tocantins;4,5;2,98
PA;1501600;Bonito;6,184;3,32
PA;1501709;Bragança;5,344;3,59
PA;1501725;Brasil Novo;4,765;3,651
PA;1501758;Brejo Grande do Araguaia;5,222;3,841
PA;1501782;Breu Branco;4,834;4
PA;1501808;Breves;6,325;5,802
PA;1501907;Bujaru;5,582;3,348
PA;1501956;Cachoeira do Piriá;6,454;5,098
PA;1502004;Cachoeira do Arari;6,019;3,468
PA;1502103;Cametá;6,84;4,75
PA;1502152;Canaã dos Carajás;5,475;3,173
PA;1502202;Capanema;3,556;2,626
PA;1502301;Capitão Poço;7,91;4,43
PA;1502400;Castanhal;3,389;2,69
PA;1502509;Chaves;5,41;3,927
PA;1502608;Colares;5,459;3,251
PA;1502707;Conceição do Araguaia;3,38;3,245
PA;1502756;Concórdia do Pará;6,083;4,352
PA;1502764;Cumaru do Norte;4,748;3,493
PA;1502772;Curionópolis;4,441;3,281
PA;1502806;Curralinho;6,97;5,8
PA;1502855;Curuá;7,34;5,35
PA;1502905;Curuçá;5,689;3,603
PA;1502939;Dom Eliseu;4,772;3,524
PA;1502954;Eldorado dos Carajás;6,614;4,026
PA;1503002;Faro;5,12;4,419
PA;1503044;Floresta do Araguaia;4,54;3,697
PA;1503077;Garrafão do Norte;7,114;5,112
PA;1503093;Goianésia do Pará;5,053;3,667
PA;1503101;Gurupá;8,294;6,312
PA;1503200;Igarapé-Açu;5,397;3,618
PA;1503309;Igarapé-Miri;5,267;3,598
PA;1503408;Inhangapi;4,898;3,752
PA;1503457;Ipixuna do Pará;6,977;4,666
PA;1503507;Irituia;5,338;3,232
PA;1503606;Itaituba;4,667;3,496
PA;1503705;Itupiranga;4,866;4,406
PA;1503754;Jacareacanga;4,439;3,375
PA;1503804;Jacundá;4,63;2,91
PA;1503903;Juruti;7,185;6,142
PA;1504000;Limoeiro do Ajuru;6,526;5,051
PA;1504059;Mãe do Rio;5,523;3,457
PA;1504109;Magalhães Barata;5,885;3,545
PA;1504208;Marabá;4,455;3,378
PA;1504307;Maracanã;5,832;4,118
PA;1504406;Marapanim;5,587;3,883
PA;1504422;Marituba;3,574;3,184
PA;1504455;Medicilândia;5,954;4,086
PA;1504505;Melgaço;8,29;6,911
PA;1504604;Mocajuba;6,185;4,329
PA;1504703;Moju;5,93;4,38
PA;1504752;Mojuí dos Campos;;
PA;1504802;Monte Alegre;6,157;4,394
PA;1504901;Muaná;6,107;3,767
PA;1504950;Nova Esperança do Piriá;7,11;5,726
PA;1504976;Nova Ipixuna;5,538;4,108
PA;1505007;Nova Timboteua;4,331;3,292
PA;1505031;Novo Progresso;4,77;3,5
PA;1505064;Novo Repartimento;4,836;4,27
PA;1505106;Óbidos;5,179;3,913
PA;1505205;Oeiras do Pará;7,164;5,194
PA;1505304;Oriximiná;5,12;4,752
PA;1505403;Ourém;6,332;4,179
PA;1505437;Ourilândia do Norte;4,703;3,236
PA;1505486;Pacajá;5,578;4,315
PA;1505494;Palestina do Pará;5,217;3,654
PA;1505502;Paragominas;4,115;3,242
PA;1505536;Parauapebas;3,551;3,254
PA;1505551;Pau D'Arco;5,854;3,038
PA;1505601;Peixe-Boi;5,67;3,099
PA;1505635;Piçarra;4,914;4,076
PA;1505650;Placas;5,365;3,773
