Índice de Desenvolvimento Humano Municipal-ed 2003;;;;
Sigla;Código;Município;1991;2000
MG;3146404;Paineiras;0,66;0,758
MG;3146503;Pains;0,702;0,783
MG;3146552;Pai Pedro;0,461;0,575
MG;3146602;Paiva;0,634;0,708
MG;3146701;Palma;0,663;0,744
MG;3146750;Palmópolis;0,51;0,615
MG;3146909;Papagaios;0,677;0,736
MG;3147006;Paracatu;0,68;0,76
MG;3147105;Pará de Minas;0,728;0,811
MG;3147204;Paraguaçu;0,683;0,788
MG;3147303;Paraisópolis;0,7;0,779
MG;3147402;Paraopeba;0,679;0,767
MG;3147501;Passabém;0,619;0,694
MG;3147600;Passa Quatro;0,683;0,777
MG;3147709;Passa Tempo;0,704;0,769
MG;3147808;Passa-Vinte;0,653;0,74
MG;3147907;Passos;0,721;0,797
MG;3147956;Patis;0,492;0,605
MG;3148004;Patos de Minas;0,731;0,813
MG;3148103;Patrocínio;0,719;0,799
MG;3148202;Patrocínio do Muriaé;0,662;0,742
MG;3148301;Paula Cândido;0,615;0,699
MG;3148400;Paulistas;0,596;0,687
MG;3148509;Pavão;0,564;0,667
MG;3148608;Peçanha;0,548;0,635
MG;3148707;Pedra Azul;0,585;0,66
MG;3148756;Pedra Bonita;0,567;0,685
MG;3148806;Pedra do Anta;0,554;0,664
MG;3148905;Pedra do Indaiá;0,666;0,755
MG;3149002;Pedra Dourada;0,618;0,71
MG;3149101;Pedralva;0,675;0,74
MG;3149150;Pedras de Maria da Cruz;0,555;0,634
MG;3149200;Pedrinópolis;0,691;0,789
MG;3149309;Pedro Leopoldo;0,748;0,807
MG;3149408;Pedro Teixeira;0,609;0,684
MG;3149507;Pequeri;0,676;0,746
MG;3149606;Pequi;0,703;0,77
MG;3149705;Perdigão;0,7;0,794
MG;3149804;Perdizes;0,712;0,777
MG;3149903;Perdões;0,691;0,784
MG;3149952;Periquito;0,576;0,647
MG;3150000;Pescador;0,593;0,679
MG;3150109;Piau;0,651;0,732
MG;3150158;Piedade de Caratinga;0,577;0,661
MG;3150208;Piedade de Ponte Nova;0,571;0,674
MG;3150307;Piedade do Rio Grande;0,623;0,688
MG;3150406;Piedade dos Gerais;0,595;0,694
MG;3150505;Pimenta;0,688;0,768
MG;3150539;Pingo-d'Água;0,614;0,685
MG;3150570;Pintópolis;0,552;0,637
MG;3150604;Piracema;0,626;0,71
MG;3150703;Pirajuba;0,729;0,786
MG;3150802;Piranga;0,595;0,661
MG;3150901;Piranguçu;0,646;0,734
MG;3151008;Piranguinho;0,667;0,757
MG;3151107;Pirapetinga;0,666;0,759
MG;3151206;Pirapora;0,711;0,758
MG;3151305;Piraúba;0,66;0,759
MG;3151404;Pitangui;0,709;0,791
MG;3151503;Piumhi;0,71;0,8
MG;3151602;Planura;0,734;0,779
MG;3151701;Poço Fundo;0,693;0,774
MG;3151800;Poços de Caldas;0,778;0,841
MG;3151909;Pocrane;0,603;0,69
MG;3152006;Pompéu;0,669;0,745
MG;3152105;Ponte Nova;0,688;0,766
MG;3152131;Ponto Chique;0,569;0,66
MG;3152170;Ponto dos Volantes;0,495;0,595
MG;3152204;Porteirinha;0,549;0,633
MG;3152303;Porto Firme;0,604;0,686
MG;3152402;Poté;0,51;0,642
MG;3152501;Pouso Alegre;0,764;0,826
MG;3152600;Pouso Alto;0,678;0,753
MG;3152709;Prados;0,667;0,729
MG;3152808;Prata;0,686;0,769
MG;3152907;Pratápolis;0,705;0,773
MG;3153004;Pratinha;0,676;0,774
MG;3153103;Presidente Bernardes;0,613;0,699
MG;3153202;Presidente Juscelino;0,578;0,654
MG;3153301;Presidente Kubitschek;0,612;0,671
MG;3153400;Presidente Olegário;0,649;0,721
MG;3153509;Alto Jequitibá;0,649;0,735
MG;3153608;Prudente de Morais;0,687;0,752
MG;3153707;Quartel Geral;0,631;0,714
MG;3153806;Queluzito;0,631;0,73
MG;3153905;Raposos;0,711;0,758
MG;3154002;Raul Soares;0,638;0,729
MG;3154101;Recreio;0,695;0,746
MG;3154150;Reduto;0,586;0,715
MG;3154200;Resende Costa;0,661;0,736
MG;3154309;Resplendor;0,647;0,73
MG;3154408;Ressaquinha;0,624;0,725
MG;3154457;Riachinho;0,603;0,7
MG;3154507;Riacho dos Machados;0,534;0,604
MG;3154606;Ribeirão das Neves;0,674;0,749
MG;3154705;Ribeirão Vermelho;0,714;0,783
MG;3154804;Rio Acima;0,641;0,735
MG;3154903;Rio Casca;0,632;0,712
MG;3155009;Rio Doce;0,615;0,702
MG;3155108;Rio do Prado;0,516;0,626
MG;3155207;Rio Espera;0,598;0,673
MG;3155306;Rio Manso;0,608;0,708
MG;3155405;Rio Novo;0,691;0,766
MG;3155504;Rio Paranaíba;0,691;0,755
MG;3155603;Rio Pardo de Minas;0,507;0,633
MG;3155702;Rio Piracicaba;0,659;0,735
MG;3155801;Rio Pomba;0,694;0,771
MG;3155900;Rio Preto;0,682;0,752
MG;3156007;Rio Vermelho;0,534;0,635
MG;3156106;Ritápolis;0,627;0,707
MG;3156205;Rochedo de Minas;0,66;0,75
MG;3156304;Rodeiro;0,641;0,745
MG;3156403;Romaria;0,692;0,775
MG;3156452;Rosário da Limeira;0,606;0,713
MG;3156502;Rubelita;0,545;0,66
MG;3156601;Rubim;0,541;0,625
MG;3156700;Sabará;0,696;0,773
MG;3156809;Sabinópolis;0,632;0,689
MG;3156908;Sacramento;0,71;0,797
MG;3157005;Salinas;0,608;0,699
MG;3157104;Salto da Divisa;0,57;0,642
MG;3157203;Santa Bárbara;0,694;0,762
MG;3157252;Santa Bárbara do Leste;0,597;0,707
MG;3157278;Santa Bárbara do Monte Verde;0,584;0,693
MG;3157302;Santa Bárbara do Tugúrio;0,565;0,666
MG;3157336;Santa Cruz de Minas;0,651;0,755
MG;3157377;Santa Cruz de Salinas;0,492;0,599
MG;3157401;Santa Cruz do Escalvado;0,573;0,67
MG;3157500;Santa Efigênia de Minas;0,559;0,667
MG;3157609;Santa Fé de Minas;0,546;0,622
MG;3157658;Santa Helena de Minas;0,495;0,594
MG;3157708;Santa Juliana;0,741;0,786
MG;3157807;Santa Luzia;0,686;0,754
MG;3157906;Santa Margarida;0,603;0,696
MG;3158003;Santa Maria de Itabira;0,594;0,7
MG;3158102;Santa Maria do Salto;0,526;0,633
MG;3158201;Santa Maria do Suaçuí;0,555;0,648
MG;3158300;Santana da Vargem;0,664;0,749
MG;3158409;Santana de Cataguases;0,643;0,739
MG;3158508;Santana de Pirapama;0,586;0,679
MG;3158607;Santana do Deserto;0,66;0,744
MG;3158706;Santana do Garambéu;0,589;0,682
MG;3158805;Santana do Jacaré;0,639;0,7
MG;3158904;Santana do Manhuaçu;0,58;0,669
MG;3158953;Santana do Paraíso;0,625;0,712
MG;3159001;Santana do Riacho;0,591;0,685
MG;3159100;Santana dos Montes;0,62;0,692
MG;3159209;Santa Rita de Caldas;0,682;0,768
MG;3159308;Santa Rita de Jacutinga;0,673;0,736
MG;3159357;Santa Rita de Minas;0,577;0,681
MG;3159407;Santa Rita de Ibitipoca;0,594;0,69
MG;3159506;Santa Rita do Itueto;0,569;0,691
MG;3159605;Santa Rita do Sapucaí;0,716;0,789
MG;3159704;Santa Rosa da Serra;0,641;0,745
MG;3159803;Santa Vitória;0,679;0,76
MG;3159902;Santo Antônio do Amparo;0,642;0,726
MG;3160009;Santo Antônio do Aventureiro;0,612;0,709
MG;3160108;Santo Antônio do Grama;0,625;0,693
MG;3160207;Santo Antônio do Itambé;0,522;0,635
MG;3160306;Santo Antônio do Jacinto;0,486;0,611
MG;3160405;Santo Antônio do Monte;0,698;0,779
MG;3160454;Santo Antônio do Retiro;0,419;0,601
MG;3160504;Santo Antônio do Rio Abaixo;0,591;0,698
MG;3160603;Santo Hipólito;0,596;0,671
MG;3160702;Santos Dumont;0,697;0,766
MG;3160801;São Bento Abade;0,623;0,712
MG;3160900;São Brás do Suaçuí;0,665;0,743
MG;3160959;São Domingos das Dores;0,623;0,723
MG;3161007;São Domingos do Prata;0,659;0,751
MG;3161056;São Félix de Minas;0,523;0,635
MG;3161106;São Francisco;0,589;0,68
MG;3161205;São Francisco de Paula;0,607;0,714
MG;3161304;São Francisco de Sales;0,705;0,771
MG;3161403;São Francisco do Glória;0,602;0,692
MG;3161502;São Geraldo;0,638;0,732
MG;3161601;São Geraldo da Piedade;0,559;0,647
MG;3161650;São Geraldo do Baixio;0,6;0,695
MG;3161700;São Gonçalo do Abaeté;0,644;0,739
MG;3161809;São Gonçalo do Pará;0,662;0,744
MG;3161908;São Gonçalo do Rio Abaixo;0,611;0,702
MG;3162005;São Gonçalo do Sapucaí;0,701;0,769
MG;3162104;São Gotardo;0,697;0,807
MG;3162203;São João Batista do Glória;0,684;0,77
MG;3162252;São João da Lagoa;0,567;0,673
MG;3162302;São João da Mata;0,694;0,773
MG;3162401;São João da Ponte;0,508;0,626
MG;3162450;São João das Missões;0,503;0,595
MG;3162500;São João del Rei;0,727;0,816
MG;3162559;São João do Manhuaçu;0,586;0,698
MG;3162575;São João do Manteninha;0,542;0,666
MG;3162609;São João do Oriente;0,593;0,679
MG;3162658;São João do Pacuí;0,563;0,615
MG;3162708;São João do Paraíso;0,491;0,644
MG;3162807;São João Evangelista;0,592;0,683
MG;3162906;São João Nepomuceno;0,684;0,763
MG;3162922;São Joaquim de Bicas;0,634;0,707
MG;3162948;São José da Barra;0,716;0,792
MG;3162955;São José da Lapa;0,702;0,747
MG;3163003;São José da Safira;0,547;0,614
MG;3163102;São José da Varginha;0,704;0,76
MG;3163201;São José do Alegre;0,674;0,756
MG;3163300;São José do Divino;0,564;0,67
MG;3163409;São José do Goiabal;0,593;0,685
MG;3163508;São José do Jacuri;0,546;0,669
MG;3163607;São José do Mantimento;0,58;0,683
MG;3163706;São Lourenço;0,743;0,839
MG;3163805;São Miguel do Anta;0,6;0,717
MG;3163904;São Pedro da União;0,63;0,745
MG;3164001;São Pedro dos Ferros;0,6;0,705
MG;3164100;São Pedro do Suaçuí;0,564;0,665
MG;3164209;São Romão;0,556;0,649
MG;3164308;São Roque de Minas;0,674;0,766
MG;3164407;São Sebastião da Bela Vista;0,652;0,728
MG;3164431;São Sebastião da Vargem Alegre;0,565;0,689
MG;3164472;São Sebastião do Anta;0,552;0,654
MG;3164506;São Sebastião do Maranhão;0,497;0,608
MG;3164605;São Sebastião do Oeste;0,657;0,746
MG;3164704;São Sebastião do Paraíso;0,73;0,812
MG;3164803;São Sebastião do Rio Preto;0,528;0,706
MG;3164902;São Sebastião do Rio Verde;0,678;0,771
MG;3165008;São Tiago;0,659;0,727
MG;3165107;São Tomás de Aquino;0,684;0,753
MG;3165206;São Thomé das Letras;0,601;0,717
MG;3165305;São Vicente de Minas;0,682;0,769
MG;3165404;Sapucaí-Mirim;0,644;0,757
MG;3165503;Sardoá;0,6;0,684
MG;3165537;Sarzedo;0,687;0,748
MG;3165552;Setubinha;0,453;0,568
MG;3165560;Sem-Peixe;0,576;0,677
MG;3165578;Senador Amaral;0,654;0,722
MG;3165602;Senador Cortes;0,641;0,731
MG;3165701;Senador Firmino;0,658;0,73
MG;3165800;Senador José Bento;0,695;0,774
MG;3165909;Senador Modestino Gonçalves;0,539;0,626
MG;3166006;Senhora de Oliveira;0,575;0,654
MG;3166105;Senhora do Porto;0,564;0,653
MG;3166204;Senhora dos Remédios;0,607;0,685
MG;3166303;Sericita;0,554;0,662
MG;3166402;Seritinga;0,644;0,735
MG;3166501;Serra Azul de Minas;0,551;0,653
MG;3166600;Serra da Saudade;0,619;0,742
MG;3166709;Serra dos Aimorés;0,596;0,655
MG;3166808;Serra do Salitre;0,694;0,745
MG;3166907;Serrania;0,666;0,745
MG;3166956;Serranópolis de Minas;0,536;0,655
MG;3167004;Serranos;0,629;0,697
MG;3167103;Serro;0,602;0,658
MG;3167202;Sete Lagoas;0,739;0,791
MG;3167301;Silveirânia;0,623;0,721
MG;3167400;Silvianópolis;0,67;0,759
MG;3167509;Simão Pereira;0,653;0,76
MG;3167608;Simonésia;0,577;0,679
MG;3167707;Sobrália;0,593;0,685
MG;3167806;Soledade de Minas;0,685;0,769
MG;3167905;Tabuleiro;0,643;0,724
MG;3168002;Taiobeiras;0,612;0,699
MG;3168051;Taparuba;0,568;0,7
MG;3168101;Tapira;0,72;0,78
MG;3168200;Tapiraí;0,649;0,739
MG;3168309;Taquaraçu de Minas;0,655;0,735
MG;3168408;Tarumirim;0,604;0,693
MG;3168507;Teixeiras;0,608;0,712
MG;3168606;Teófilo Otoni;0,651;0,742
MG;3168705;Timóteo;0,768;0,831
MG;3168804;Tiradentes;0,672;0,773
MG;3168903;Tiros;0,671;0,755
MG;3169000;Tocantins;0,672;0,762
MG;3169059;Tocos do Moji;0,677;0,738
MG;3169109;Toledo;0,65;0,723
MG;3169208;Tombos;0,678;0,754
MG;3169307;Três Corações;0,717;0,78
MG;3169356;Três Marias;0,708;0,786
MG;3169406;Três Pontas;0,696;0,773
MG;3169505;Tumiritinga;0,613;0,683
MG;3169604;Tupaciguara;0,718;0,78
MG;3169703;Turmalina;0,599;0,705
MG;3169802;Turvolândia;0,675;0,758
MG;3169901;Ubá;0,715;0,773
MG;3170008;Ubaí;0,563;0,651
MG;3170057;Ubaporanga;0,603;0,698
MG;3170107;Uberaba;0,763;0,834
MG;3170206;Uberlândia;0,778;0,83
MG;3170305;Umburatiba;0,525;0,618
MG;3170404;Unaí;0,681;0,812
MG;3170438;União de Minas;0,626;0,716
MG;3170479;Uruana de Minas;0,601;0,698
MG;3170503;Urucânia;0,594;0,693
MG;3170529;Urucuia;0,568;0,675
MG;3170578;Vargem Alegre;0,608;0,698
MG;3170602;Vargem Bonita;0,672;0,76
MG;3170651;Vargem Grande do Rio Pardo;0,467;0,598
MG;3170701;Varginha;0,772;0,824
MG;3170750;Varjão de Minas;0,659;0,736
MG;3170800;Várzea da Palma;0,628;0,726
MG;3170909;Varzelândia;0,521;0,631
MG;3171006;Vazante;0,686;0,757
MG;3171030;Verdelândia;0,502;0,602
MG;3171071;Veredinha;0,546;0,669
MG;3171105;Veríssimo;0,728;0,776
MG;3171154;Vermelho Novo;0,59;0,689
MG;3171204;Vespasiano;0,677;0,747
MG;3171303;Viçosa;0,723;0,809
MG;3171402;Vieiras;0,6;0,71
MG;3171501;Mathias Lobato;0,606;0,683
MG;3171600;Virgem da Lapa;0,558;0,664
MG;3171709;Virgínia;0,636;0,709
MG;3171808;Virginópolis;0,608;0,717
MG;3171907;Virgolândia;0,594;0,667
MG;3172004;Visconde do Rio Branco;0,66;0,753
MG;3172103;Volta Grande;0,653;0,732
MG;3172202;Wenceslau Braz;0,664;0,743
MS;5000203;Água Clara;0,66;0,758
MS;5000252;Alcinópolis;0,646;0,745
MS;5000609;Amambaí;0,693;0,759
MS;5000708;Anastácio;0,639;0,725
MS;5000807;Anaurilândia;0,643;0,72
MS;5000856;Angélica;0,662;0,729
MS;5000906;Antônio João;0,653;0,702
MS;5001003;Aparecida do Taboado;0,698;0,763
MS;5001102;Aquidauana;0,696;0,757
MS;5001243;Aral Moreira;0,664;0,723
MS;5001508;Bandeirantes;0,692;0,733
MS;5001904;Bataguassu;0,676;0,738
MS;5002001;Batayporã;0,642;0,704
MS;5002100;Bela Vista;0,709;0,755
MS;5002159;Bodoquena;0,634;0,708
MS;5002209;Bonito;0,675;0,767
MS;5002308;Brasilândia;0,643;0,757
MS;5002407;Caarapó;0,662;0,715
MS;5002605;Camapuã;0,681;0,761
MS;5002704;Campo Grande;0,77;0,814
MS;5002803;Caracol;0,659;0,725
MS;5002902;Cassilândia;0,716;0,775
MS;5002951;Chapadão do Sul;0,752;0,826
MS;5003108;Corguinho;0,64;0,723
MS;5003157;Coronel Sapucaia;0,644;0,713
MS;5003207;Corumbá;0,723;0,771
MS;5003256;Costa Rica;0,689;0,798
MS;5003306;Coxim;0,682;0,78
MS;5003454;Deodápolis;0,654;0,739
MS;5003488;Dois Irmãos do Buriti;0,609;0,686
MS;5003504;Douradina;0,663;0,713
MS;5003702;Dourados;0,734;0,788
MS;5003751;Eldorado;0,642;0,708
MS;5003801;Fátima do Sul;0,694;0,751
MS;5003900;Figueirão;;
MS;5004007;Glória de Dourados;0,665;0,745
MS;5004106;Guia Lopes da Laguna;0,656;0,755
MS;5004304;Iguatemi;0,661;0,731
MS;5004403;Inocência;0,696;0,772
MS;5004502;Itaporã;0,669;0,712
MS;5004601;Itaquiraí;0,613;0,71
MS;5004700;Ivinhema;0,655;0,738
MS;5004809;Japorã;0,568;0,636
MS;5004908;Jaraguari;0,647;0,734
MS;5005004;Jardim;0,708;0,773
MS;5005103;Jateí;0,608;0,715
MS;5005152;Juti;0,628;0,71
MS;5005202;Ladário;0,715;0,775
MS;5005251;Laguna Carapã;0,667;0,752
MS;5005400;Maracaju;0,719;0,781
MS;5005608;Miranda;0,638;0,724
MS;5005681;Mundo Novo;0,703;0,761
MS;5005707;Naviraí;0,696;0,751
MS;5005806;Nioaque;0,637;0,715
MS;5006002;Nova Alvorada do Sul;0,667;0,745
MS;5006200;Nova Andradina;0,703;0,786
MS;5006259;Novo Horizonte do Sul;0,579;0,71
MS;5006275;Paraíso das Águas;;
MS;5006309;Paranaíba;0,7;0,772
MS;5006358;Paranhos;0,629;0,676
MS;5006408;Pedro Gomes;0,634;0,723
MS;5006606;Ponta Porã;0,747;0,78
MS;5006903;Porto Murtinho;0,62;0,698
MS;5007109;Ribas do Rio Pardo;0,654;0,734
MS;5007208;Rio Brilhante;0,697;0,747
MS;5007307;Rio Negro;0,645;0,723
MS;5007406;Rio Verde de Mato Grosso;0,657;0,752
MS;5007505;Rochedo;0,63;0,731
MS;5007554;Santa Rita do Pardo;0,63;0,722
MS;5007695;São Gabriel do Oeste;0,721;0,808
MS;5007703;Sete Quedas;0,664;0,719
MS;5007802;Selvíria;0,653;0,736
MS;5007901;Sidrolândia;0,699;0,759
MS;5007935;Sonora;0,681;0,769
MS;5007950;Tacuru;0,602;0,662
MS;5007976;Taquarussu;0,644;0,705
MS;5008008;Terenos;0,673;0,731
MS;5008305;Três Lagoas;0,708;0,784
MS;5008404;Vicentina;0,641;0,727
MT;5100102;Acorizal;0,624;0,695
MT;5100201;Água Boa;0,651;0,777
MT;5100250;Alta Floresta;0,649;0,779
MT;5100300;Alto Araguaia;0,674;0,786
MT;5100359;Alto Boa Vista;0,6;0,708
MT;5100409;Alto Garças;0,666;0,795
MT;5100508;Alto Paraguai;0,605;0,704
MT;5100607;Alto Taquari;0,691;0,804
MT;5100805;Apiacás;0,662;0,713
MT;5101001;Araguaiana;0,623;0,737
MT;5101209;Araguainha;0,64;0,731
MT;5101258;Araputanga;0,68;0,754
MT;5101308;Arenápolis;0,621;0,721
MT;5101407;Aripuanã;0,64;0,704
MT;5101605;Barão de Melgaço;0,545;0,672
MT;5101704;Barra do Bugres;0,62;0,715
MT;5101803;Barra do Garças;0,72;0,791
MT;5101852;Bom Jesus do Araguaia;;
MT;5101902;Brasnorte;0,674;0,757
MT;5102504;Cáceres;0,652;0,737
MT;5102603;Campinápolis;0,571;0,673
MT;5102637;Campo Novo do Parecis;0,728;0,809
MT;5102678;Campo Verde;0,732;0,8
MT;5102686;Campos de Júlio;0,728;0,81
MT;5102694;Canabrava do Norte;0,577;0,693
MT;5102702;Canarana;0,71;0,761
MT;5102793;Carlinda;0,58;0,7
MT;5102850;Castanheira;0,629;0,73
MT;5103007;Chapada dos Guimarães;0,606;0,711
MT;5103056;Cláudia;0,726;0,813
MT;5103106;Cocalinho;0,605;0,727
MT;5103205;Colíder;0,622;0,75
MT;5103254;Colniza;;
MT;5103304;Comodoro;0,664;0,724
MT;5103353;Confresa;0,563;0,704
MT;5103361;Conquista D'Oeste;;
MT;5103379;Cotriguaçu;0,691;0,721
MT;5103403;Cuiabá;0,76;0,821
MT;5103437;Curvelândia;;
MT;5103452;Denise;0,592;0,736
MT;5103502;Diamantino;0,736;0,788
MT;5103601;Dom Aquino;0,658;0,722
MT;5103700;Feliz Natal;0,661;0,748
MT;5103809;Figueirópolis D'Oeste;0,598;0,705
MT;5103858;Gaúcha do Norte;0,545;0,702
MT;5103908;General Carneiro;0,613;0,695
MT;5103957;Glória D'Oeste;0,649;0,731
MT;5104104;Guarantã do Norte;0,664;0,757
MT;5104203;Guiratinga;0,675;0,761
MT;5104500;Indiavaí;0,667;0,714
MT;5104526;Ipiranga do Norte;;
MT;5104542;Itanhangá;;
MT;5104559;Itaúba;0,635;0,74
MT;5104609;Itiquira;0,654;0,767
MT;5104807;Jaciara;0,71;0,788
MT;5104906;Jangada;0,548;0,68
MT;5105002;Jauru;0,576;0,68
MT;5105101;Juara;0,65;0,763
MT;5105150;Juína;0,666;0,749
MT;5105176;Juruena;0,732;0,751
MT;5105200;Juscimeira;0,65;0,718
MT;5105234;Lambari D'Oeste;0,579;0,692
MT;5105259;Lucas do Rio Verde;0,762;0,818
MT;5105309;Luciára;0,61;0,691
MT;5105507;Vila Bela da Santíssima Trindade;0,649;0,715
MT;5105580;Marcelândia;0,667;0,771
MT;5105606;Matupá;0,686;0,753
MT;5105622;Mirassol d'Oeste;0,662;0,739
MT;5105903;Nobres;0,646;0,724
MT;5106000;Nortelândia;0,622;0,718
MT;5106109;Nossa Senhora do Livramento;0,566;0,655
MT;5106158;Nova Bandeirantes;0,648;0,702
MT;5106174;Nova Nazaré;;
MT;5106182;Nova Lacerda;0,583;0,719
MT;5106190;Nova Santa Helena;;
MT;5106208;Nova Brasilândia;0,622;0,71
MT;5106216;Nova Canaã do Norte;0,612;0,702
MT;5106224;Nova Mutum;0,713;0,801
MT;5106232;Nova Olímpia;0,64;0,742
MT;5106240;Nova Ubiratã;0,703;0,779
MT;5106257;Nova Xavantina;0,68;0,76
MT;5106265;Novo Mundo;0,605;0,732
MT;5106273;Novo Horizonte do Norte;0,614;0,702
MT;5106281;Novo São Joaquim;0,626;0,743
MT;5106299;Paranaíta;0,643;0,718
MT;5106307;Paranatinga;0,615;0,724
MT;5106315;Novo Santo Antônio;;
MT;5106372;Pedra Preta;0,664;0,735
MT;5106422;Peixoto de Azevedo;0,678;0,719
MT;5106455;Planalto da Serra;0,595;0,738
MT;5106505;Poconé;0,629;0,679
MT;5106653;Pontal do Araguaia;0,65;0,789
MT;5106703;Ponte Branca;0,67;0,738
MT;5106752;Pontes e Lacerda;0,671;0,753
MT;5106778;Porto Alegre do Norte;0,583;0,709
MT;5106802;Porto dos Gaúchos;0,645;0,756
MT;5106828;Porto Esperidião;0,602;0,695
MT;5106851;Porto Estrela;0,531;0,654
MT;5107008;Poxoréo;0,646;0,743
MT;5107040;Primavera do Leste;0,739;0,805
MT;5107065;Querência;0,631;0,75
MT;5107107;São José dos Quatro Marcos;0,653;0,735
MT;5107156;Reserva do Cabaçal;0,582;0,68
MT;5107180;Ribeirão Cascalheira;0,599;0,694
MT;5107198;Ribeirãozinho;0,625;0,73
MT;5107206;Rio Branco;0,636;0,698
MT;5107248;Santa Carmem;0,744;0,787
MT;5107263;Santo Afonso;0,615;0,728
MT;5107297;São José do Povo;0,625;0,699
MT;5107305;São José do Rio Claro;0,689;0,754
MT;5107354;São José do Xingu;0,608;0,681
MT;5107404;São Pedro da Cipa;0,63;0,717
MT;5107578;Rondolândia;;
MT;5107602;Rondonópolis;0,714;0,791
MT;5107701;Rosário Oeste;0,601;0,715
MT;5107743;Santa Cruz do Xingu;;
MT;5107750;Salto do Céu;0,583;0,702
MT;5107768;Santa Rita do Trivelato;;
MT;5107776;Santa Terezinha;0,56;0,665
MT;5107792;Santo Antônio do Leste;;
MT;5107800;Santo Antônio do Leverger;0,6;0,717
MT;5107859;São Félix do Araguaia;0,624;0,726
MT;5107875;Sapezal;0,742;0,803
MT;5107883;Serra Nova Dourada;;
MT;5107909;Sinop;0,764;0,807
MT;5107925;Sorriso;0,742;0,824
MT;5107941;Tabaporã;0,644;0,734
MT;5107958;Tangará da Serra;0,679;0,78
MT;5108006;Tapurah;0,67;0,783
MT;5108055;Terra Nova do Norte;0,641;0,748
MT;5108105;Tesouro;0,634;0,759
MT;5108204;Torixoréu;0,675;0,77
MT;5108303;União do Sul;0,71;0,768
MT;5108352;Vale de São Domingos;;
MT;5108402;Várzea Grande;0,703;0,79
MT;5108501;Vera;0,741;0,772
MT;5108600;Vila Rica;0,66;0,723
MT;5108808;Nova Guarita;0,631;0,724
MT;5108857;Nova Marilândia;0,62;0,701
MT;5108907;Nova Maringá;0,682;0,74
MT;5108956;Nova Monte verde;0,625;0,722
MT;5199919;São Gonçalo;;
PA;1500107;Abaetetuba;0,619;0,706
PA;1500131;Abel Figueiredo;0,593;0,704
PA;1500206;Acará;0,564;0,629
PA;1500305;Afuá;0,511;0,612
PA;1500347;Água Azul do Norte;0,513;0,665
PA;1500404;Alenquer;0,594;0,673
PA;1500503;Almeirim;0,662;0,745
PA;1500602;Altamira;0,625;0,737
PA;1500701;Anajás;0,474;0,595
PA;1500800;Ananindeua;0,733;0,782
PA;1500859;Anapu;0,531;0,645
PA;1500909;Augusto Corrêa;0,509;0,618
PA;1500958;Aurora do Pará;0,539;0,618
PA;1501006;Aveiro;0,588;0,635
PA;1501105;Bagre;0,496;0,571
PA;1501204;Baião;0,589;0,677
PA;1501253;Bannach;0,657;0,7
PA;1501303;Barcarena;0,695;0,768
PA;1501402;Belém;0,767;0,806
PA;1501451;Belterra;0,586;0,647
PA;1501501;Benevides;0,619;0,711
PA;1501576;Bom Jesus do Tocantins;0,551;0,618
PA;1501600;Bonito;0,491;0,612
PA;1501709;Bragança;0,557;0,662
PA;1501725;Brasil Novo;0,591;0,674
PA;1501758;Brejo Grande do Araguaia;0,54;0,68
PA;1501782;Breu Branco;0,561;0,665
PA;1501808;Breves;0,534;0,63
PA;1501907;Bujaru;0,599;0,659
PA;1501956;Cachoeira do Piriá;0,519;0,551
PA;1502004;Cachoeira do Arari;0,601;0,68
PA;1502103;Cametá;0,621;0,671
PA;1502152;Canaã dos Carajás;0,552;0,7
PA;1502202;Capanema;0,663;0,729
PA;1502301;Capitão Poço;0,514;0,615
PA;1502400;Castanhal;0,673;0,746
PA;1502509;Chaves;0,526;0,581
PA;1502608;Colares;0,626;0,712
PA;1502707;Conceição do Araguaia;0,63;0,718
PA;1502756;Concórdia do Pará;0,578;0,66
PA;1502764;Cumaru do Norte;0,585;0,666
PA;1502772;Curionópolis;0,594;0,682
PA;1502806;Curralinho;0,517;0,596
PA;1502855;Curuá;0,557;0,668
PA;1502905;Curuçá;0,615;0,709
PA;1502939;Dom Eliseu;0,547;0,665
PA;1502954;Eldorado dos Carajás;0,542;0,663
PA;1503002;Faro;0,547;0,623
PA;1503044;Floresta do Araguaia;0,549;0,673
PA;1503077;Garrafão do Norte;0,461;0,578
PA;1503093;Goianésia do Pará;0,518;0,665
PA;1503101;Gurupá;0,506;0,631
PA;1503200;Igarapé-Açu;0,583;0,67
PA;1503309;Igarapé-Miri;0,588;0,669
PA;1503408;Inhangapi;0,605;0,678
PA;1503457;Ipixuna do Pará;0,542;0,622
PA;1503507;Irituia;0,579;0,674
PA;1503606;Itaituba;0,622;0,704
PA;1503705;Itupiranga;0,526;0,619
PA;1503754;Jacareacanga;0,534;0,652
